hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,7,279.9,275.39,3080000,4960,2,1,1,yes,no,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,8,278.61,275.18,3080000,2160,3,1,2,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,9,279.12,277.38,3080000,3090,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,10,277.96,277.32,3080000,4500,2,1,2,yes,no,no,yes,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,11,282.75,282.93,3045000,3800,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2015,12,279.56,281.56,3010000,3090,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,1,280.92,282.99,3010000,3240,3,1,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,2,284.43,285.25,3010000,2835,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,3,288.38,287.76,3010000,4600,2,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,4,291.35,288.94,3010000,5076,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,5,295.77,291.38,3010000,3750,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,6,297.77,292.51,3010000,3630,4,1,2,yes,no,no,no,no,3,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,7,297.95,293.47,3003000,8050,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,8,299.14,295.71,2975000,4352,4,1,2,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,9,299.41,297.69,2961000,3000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,10,301.73,301.08,2940000,5850,3,1,2,yes,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,11,301.69,301.63,2940000,4960,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2016,12,302.48,304.38,2940000,3600,3,1,2,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,1,302.63,304.82,2940000,3660,4,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,2,307.12,307.74,2940000,3480,3,1,2,no,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,3,311.32,309.99,2940000,2700,2,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,4,314.55,311.69,2940000,3150,3,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,5,318.98,314.35,2940000,6615,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,6,321.18,315.96,2870000,3040,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,7,322.66,318.02,2870000,3630,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,8,323.54,320.09,2870000,6000,2,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,9,324.43,322.49,2870000,5400,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,10,325.68,324.91,2852500,5200,4,1,3,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,11,329.53,329.36,2835000,3300,3,1,2,no,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2017,12,328.55,330.42,2835000,4350,3,1,2,no,no,no,yes,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,1,331.19,333.65,2835000,2640,2,1,1,no,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,2,335.19,335.75,2800000,2650,3,1,2,yes,no,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,3,340.68,338.84,2800000,3960,3,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,4,343.18,339.64,2730000,6800,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,5,347.17,342.12,2730000,4000,3,1,2,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,6,351.68,346.31,2695000,4000,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,7,351.26,346.07,2660000,3934,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,8,352.35,348.78,2660000,2000,2,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,9,353.08,350.84,2660000,3630,3,3,2,no,yes,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,10,353.41,352.55,2660000,2800,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,11,354.99,354.99,2660000,2430,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2018,12,352.96,355.12,2660000,3480,2,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,1,356.81,359.78,2660000,4000,3,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,2,358.6,359.23,2653000,3185,2,1,1,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,3,361.97,359.74,2653000,4000,3,1,2,yes,no,no,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,4,369.16,364.68,2604000,2910,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,5,371.47,365.8,2590000,3600,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,6,373.33,367.62,2590000,4400,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,7,376.24,370.52,2590000,3600,2,2,2,yes,no,yes,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,8,375.12,371.54,2520000,2880,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,9,377.44,375.02,2520000,3180,3,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,10,378.05,377.14,2520000,3000,2,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,11,378.97,379.47,2485000,4400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2019,12,381.85,384.69,2485000,3000,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,1,384.07,387.93,2450000,3210,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,2,389.6,390.31,2450000,3240,2,1,1,no,yes,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,3,394.57,392.13,2450000,3000,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,4,397.16,391.52,2450000,3500,2,1,1,yes,yes,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,5,397.14,390.52,2450000,4840,2,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,6,402.23,395.8,2450000,7700,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,7,408.38,401.78,2408000,3635,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,8,413.42,409.68,2380000,2475,3,1,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,9,420.46,417.87,2380000,2787,4,2,2,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,10,425.07,424.14,2380000,3264,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,11,430.54,431.75,2345000,3640,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2020,12,435.03,438.88,2310000,3180,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,1,440.3,445.62,2275000,1836,2,1,1,no,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,2,450.63,451.39,2275000,3970,1,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,3,463.03,459.93,2275000,3970,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,4,477.14,469.44,2240000,1950,3,1,1,no,no,no,yes,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,5,488.64,479.72,2233000,5300,3,1,1,no,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,6,502.27,493.77,2135000,3000,2,1,1,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,7,511.17,502.69,2100000,2400,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,8,517.2,512.85,2100000,3000,4,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,9,519.42,516.54,2100000,3360,2,1,1,yes,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,10,524.79,523.73,1960000,3420,5,1,2,no,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,11,530.74,532.91,1890000,1700,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2021,12,535.33,540.55,1890000,3649,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,1,541.69,549.2,1855000,2990,2,1,1,no,no,no,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,2,557.11,557.97,1820000,3000,2,1,1,yes,no,yes,no,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,3,574.65,570.8,1767150,2400,3,1,1,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,4,586.57,576.6,1750000,3620,2,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,5,592.53,581.02,1750000,2910,3,1,1,no,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,6,587.74,577.31,1750000,3850,3,1,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,7,580.7,570.78,13300000,7420,4,2,3,yes,no,no,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,8,567.57,562.76,12250000,8960,4,4,4,yes,no,no,no,yes,3,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,9,564.68,561.76,12250000,9960,3,2,2,yes,no,yes,no,no,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,10,564.6,563.51,12215000,7500,4,2,2,yes,no,yes,no,yes,3,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,11,556.63,559.16,11410000,7420,4,1,2,yes,yes,yes,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2022,12,549.64,555.07,10850000,7500,3,3,1,yes,no,yes,no,yes,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,1,549.57,557.79,10150000,8580,4,3,4,yes,no,no,no,yes,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,2,563.44,564.04,10150000,16200,5,3,2,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,3,561.82,557.77,9870000,8100,4,1,2,yes,yes,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,4,572.91,562.85,9800000,5750,3,2,4,yes,yes,no,no,yes,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,5,574.77,562.95,9800000,13200,3,1,2,yes,no,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,6,579.21,568.36,9681000,6000,4,3,2,yes,yes,yes,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,7,584.06,574.01,9310000,6550,4,2,2,yes,no,no,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,8,580.57,575.62,9240000,3500,4,2,2,yes,no,no,yes,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,9,584.02,581.13,9240000,7800,3,2,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,10,581.9,580.64,9100000,6000,4,1,2,yes,no,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,11,579.75,582.28,9100000,6600,4,2,2,yes,yes,yes,no,yes,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2023,12,579.75,585.27,8960000,8500,3,2,4,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,1,579.8,588.64,8890000,4600,3,2,2,yes,yes,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,2,587.44,587.63,8855000,6420,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,3,595.1,590.76,8750000,4320,3,1,2,yes,no,yes,yes,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,4,603.29,592.75,8680000,7155,3,2,1,yes,yes,yes,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,5,605.56,592.81,8645000,8050,3,1,1,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,6,601.69,590.15,8645000,4560,3,2,2,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,7,603.31,592.91,8575000,8800,3,2,2,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,8,601.57,596.41,8540000,6540,4,2,2,yes,yes,yes,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,9,607.21,604.21,8463000,6000,3,2,4,yes,yes,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,10,602.32,600.97,8400000,8875,3,1,1,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,11,601.85,604.49,8400000,7950,5,2,2,yes,no,yes,yes,no,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2024,12,608.14,613.92,8400000,5500,4,2,2,yes,no,yes,no,yes,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,1,604.8,614.2,8400000,7475,3,2,4,yes,no,no,no,yes,2,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,2,609.37,609.31,8400000,7000,3,1,4,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,3,611.28,606.86,8295000,4880,4,2,2,yes,no,no,no,yes,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,4,610.55,599.97,8190000,5960,3,3,2,yes,yes,yes,no,no,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,5,616.63,603.67,8120000,6840,5,1,2,yes,yes,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,6,612.25,600.55,8080940,7000,3,2,4,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,7,611.02,600.6,8043000,7482,3,2,3,yes,no,no,yes,no,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,Mountain Division,DV_MT,2025,8,609.12,603.78,7980000,9000,4,2,4,yes,no,no,no,yes,2,no,furnished
